## [BeGaze]
## Converted from:	\\Ivr-x-1134-0601\shareddocs\sm\procenko001-002.idf
## Date:	25.04.2015 14:47:46
## Version:	BeGaze 3.5.101
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Trial
## Trial Count:	21
## Uses Plane File:	False
## Number of Samples:	39861
## Reversed:	none
## [Run]
## Subject:	procenko001-002
## Description:	Run27
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;108)
## Calibration Point 2:	Position(1728;270)
## Calibration Point 3:	Position(1440;972)
## Calibration Point 4:	Position(192;810)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1134-06012-NRB
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],L Event Info
22912377362,SMP,18,595.22,251.11,Saccade
22912381382,SMP,18,593.80,252.46,Fixation
22912385357,SMP,18,594.72,254.34,Fixation
22912389365,SMP,18,595.60,259.26,Fixation
22912393309,SMP,18,595.88,258.85,Fixation
22912397359,SMP,18,596.40,259.28,Fixation
22912401356,SMP,18,600.28,259.29,Fixation
22912405364,SMP,18,602.08,256.81,Fixation
22912409272,SMP,18,603.26,256.57,Fixation
22912413366,SMP,18,603.52,255.35,Fixation
22912417358,SMP,18,605.77,256.70,Fixation
22912421367,SMP,18,606.54,257.34,Fixation
22912425274,SMP,18,607.06,257.96,Fixation
22912429369,SMP,18,607.44,256.73,Fixation
22912433360,SMP,18,605.85,255.16,Fixation
22912437373,SMP,18,605.37,254.44,Fixation
22912441379,SMP,18,603.88,253.10,Fixation
22912445361,SMP,18,601.24,252.00,Fixation
22912449376,SMP,18,600.41,252.04,Fixation
22912453359,SMP,18,599.14,250.78,Fixation
22912457301,SMP,18,598.18,250.31,Fixation
22912461385,SMP,18,594.78,248.84,Saccade
22912465383,SMP,18,592.33,247.26,Saccade
22912469242,SMP,18,594.64,251.69,Saccade
22912473230,SMP,18,596.09,322.15,Saccade
22912477248,SMP,18,599.18,359.51,Saccade
22912481264,SMP,18,612.79,430.24,Saccade
22912485244,SMP,18,610.70,460.99,Saccade
22912489233,SMP,18,621.88,475.67,Saccade
22912493257,SMP,18,627.51,479.59,Saccade
22912497256,SMP,18,630.29,495.84,Saccade
22912501251,SMP,18,620.61,530.84,Saccade
22912505279,SMP,18,621.79,518.27,Saccade
22912509235,SMP,18,626.27,503.47,-
22912513235,SMP,18,631.41,487.62,-
22912517274,SMP,18,633.23,483.72,Fixation
22912521276,SMP,18,632.45,491.50,Fixation
22912525235,SMP,18,630.80,498.66,Fixation
22912529235,SMP,18,631.25,511.08,Fixation
22912533232,SMP,18,630.56,510.45,Fixation
22912537245,SMP,18,627.07,512.04,Fixation
22912541235,SMP,18,625.02,520.03,Fixation
22912545269,SMP,18,625.55,516.01,Fixation
22912549256,SMP,18,626.59,514.21,Fixation
22912553252,SMP,18,626.51,520.31,Fixation
22912557236,SMP,18,624.05,522.49,Fixation
22912561269,SMP,18,622.62,521.36,Fixation
22912565249,SMP,18,621.19,523.23,Fixation
22912569282,SMP,18,621.43,525.77,Fixation
22912573229,SMP,18,621.04,525.23,Fixation
22912577239,SMP,18,620.74,524.25,Fixation
22912581242,SMP,18,621.12,525.50,Fixation
22912585241,SMP,18,621.52,525.55,Fixation
22912589232,SMP,18,621.31,525.43,Fixation
22912593243,SMP,18,621.64,526.68,Fixation
22912597259,SMP,18,620.95,526.92,Fixation
22912601272,SMP,18,620.69,527.85,Fixation
22912605234,SMP,18,622.22,531.66,Fixation
22912609269,SMP,18,622.64,532.60,Fixation
22912613248,SMP,18,622.57,536.60,Fixation
22912617247,SMP,18,622.07,539.13,Fixation
22912621235,SMP,18,622.70,540.68,Fixation
22912625253,SMP,18,621.71,540.35,Fixation
22912629265,SMP,18,621.32,540.31,Fixation
22912633238,SMP,18,621.54,541.14,Fixation
22912637236,SMP,18,620.17,542.05,Fixation
22912641249,SMP,18,620.90,541.32,Fixation
22912645254,SMP,18,620.23,542.44,Fixation
22912649285,SMP,18,619.53,538.90,Fixation
22912653239,SMP,18,619.12,533.08,Fixation
22912657242,SMP,18,620.15,527.62,Fixation
22912661244,SMP,18,619.34,526.37,Fixation
22912665257,SMP,18,619.51,530.31,Fixation
22912669245,SMP,18,620.04,528.41,Fixation
22912673236,SMP,18,620.38,525.28,Fixation
22912677273,SMP,18,619.67,527.15,Fixation
22912681278,SMP,18,620.18,524.59,Fixation
22912685251,SMP,18,619.33,524.77,Fixation
22912689230,SMP,18,619.84,523.80,Fixation
22912693256,SMP,18,620.50,524.59,Fixation
22912697274,SMP,18,620.86,527.54,Fixation
22912701252,SMP,18,619.65,527.19,Fixation
22912705234,SMP,18,620.04,529.42,Fixation
22912709254,SMP,18,620.08,529.70,Fixation
22912713245,SMP,18,620.52,528.60,Fixation
22912717272,SMP,18,619.49,529.44,Fixation
22912721255,SMP,18,620.00,529.53,Fixation
22912725237,SMP,18,618.74,532.35,Fixation
22912729250,SMP,18,618.65,532.31,Fixation
22912733250,SMP,18,618.32,534.85,Fixation
22912737248,SMP,18,618.41,533.25,Fixation
22912741237,SMP,18,616.89,534.17,Fixation
22912745293,SMP,18,616.59,535.66,Fixation
22912749249,SMP,18,616.64,536.14,Fixation
22912753251,SMP,18,616.08,536.85,Fixation
22912757240,SMP,18,615.01,537.22,Fixation
22912761278,SMP,18,614.40,539.46,Fixation
22912765253,SMP,18,614.05,539.76,Fixation
22912769249,SMP,18,614.69,538.39,Fixation
22912773238,SMP,18,614.52,540.43,Fixation
22912777252,SMP,18,614.30,539.51,Fixation
22912781236,SMP,18,613.91,540.76,Fixation
22912785245,SMP,18,614.71,540.75,Fixation
22912789236,SMP,18,614.79,540.65,Fixation
22912793289,SMP,18,615.00,540.34,Fixation
22912797256,SMP,18,614.96,540.46,Fixation
22912801251,SMP,18,615.59,541.11,Fixation
22912805247,SMP,18,616.76,540.40,Fixation
22912809235,SMP,18,618.34,541.19,Fixation
22912813234,SMP,18,618.46,542.41,Fixation
22912817242,SMP,18,619.57,543.61,Fixation
22912821246,SMP,18,620.38,543.83,Fixation
22912825234,SMP,18,620.85,544.89,Fixation
22912829265,SMP,18,620.96,545.01,Fixation
22912833266,SMP,18,621.83,546.88,Fixation
22912837240,SMP,18,621.27,548.28,Fixation
22912841264,SMP,18,621.22,548.18,Fixation
22912845245,SMP,18,621.37,548.10,Fixation
22912849272,SMP,18,621.28,548.42,Fixation
22912853260,SMP,18,619.99,547.30,Fixation
22912857281,SMP,18,620.23,547.49,Fixation
22912861234,SMP,18,619.87,547.23,Fixation
22912865245,SMP,18,619.15,548.14,Fixation
22912869262,SMP,18,618.48,546.74,Fixation
22912873245,SMP,18,617.09,547.18,Fixation
22912877238,SMP,18,616.09,546.56,Fixation
22912881246,SMP,18,616.30,545.89,Fixation
22912885236,SMP,18,615.43,545.54,Fixation
22912889250,SMP,18,615.23,547.53,Fixation
22912893240,SMP,18,614.81,548.81,Fixation
22912897255,SMP,18,614.36,549.16,Fixation
22912901237,SMP,18,613.75,547.87,Fixation
22912905270,SMP,18,613.53,547.74,Fixation
22912909236,SMP,18,613.60,546.05,Fixation
22912913252,SMP,18,613.73,547.30,Fixation
22912917261,SMP,18,615.13,545.68,Fixation
22912921276,SMP,18,615.38,546.23,Fixation
22912925254,SMP,18,615.89,546.86,Fixation
22912929244,SMP,18,618.03,548.89,Fixation
22912933245,SMP,18,619.61,547.10,Fixation
22912937245,SMP,18,620.64,545.36,Fixation
22912941260,SMP,18,624.10,546.89,Fixation
22912945237,SMP,18,624.55,546.70,Fixation
22912949241,SMP,18,627.56,548.10,Fixation
22912953282,SMP,18,629.07,548.87,Fixation
22912957240,SMP,18,630.39,548.75,Fixation
22912961240,SMP,18,631.86,550.46,Fixation
22912965245,SMP,18,632.70,550.21,Fixation
22912969280,SMP,18,633.93,550.91,Fixation
22912973258,SMP,18,634.04,552.05,Fixation
22912977239,SMP,18,634.96,552.33,Fixation
22912981253,SMP,18,635.89,553.77,Fixation
22912985247,SMP,18,634.99,553.14,Fixation
22912989250,SMP,18,635.81,554.36,Fixation
22912993244,SMP,18,635.80,553.40,Fixation
22912997238,SMP,18,635.22,553.43,Fixation
22913001284,SMP,18,634.22,553.27,Fixation
22913005259,SMP,18,633.46,552.57,Fixation
22913009263,SMP,18,632.87,552.80,Fixation
22913013238,SMP,18,630.06,551.72,Fixation
22913017285,SMP,18,628.60,550.22,Fixation
22913021244,SMP,18,625.66,549.52,Fixation
22913025250,SMP,18,623.97,548.92,Fixation
22913029238,SMP,18,622.44,548.80,Fixation
22913033281,SMP,18,620.16,547.39,Fixation
22913037248,SMP,18,617.98,547.91,Fixation
22913041254,SMP,18,616.65,546.52,Fixation
22913045237,SMP,18,615.25,546.24,Fixation
22913049250,SMP,18,614.25,546.30,Fixation
22913053240,SMP,18,613.14,545.27,Fixation
22913057249,SMP,18,613.34,546.32,Fixation
22913061255,SMP,18,613.96,547.11,Fixation
22913065237,SMP,18,614.87,547.67,Fixation
22913069242,SMP,18,615.33,548.51,Fixation
22913073270,SMP,18,616.08,549.25,Fixation
22913077249,SMP,18,617.06,549.48,Fixation
22913081240,SMP,18,619.39,551.71,Fixation
22913085273,SMP,18,621.42,553.18,Fixation
22913089278,SMP,18,623.74,555.55,Fixation
22913093256,SMP,18,625.88,555.97,Fixation
22913097237,SMP,18,627.60,556.78,Fixation
22913101266,SMP,18,628.56,557.15,Fixation
22913105242,SMP,18,630.00,556.82,Fixation
22913109268,SMP,18,630.59,557.47,Fixation
22913113239,SMP,18,631.29,557.11,Fixation
22913117254,SMP,18,631.49,557.29,Fixation
22913121264,SMP,18,631.49,556.08,Fixation
22913125258,SMP,18,631.91,556.04,Fixation
22913129248,SMP,18,631.33,555.89,Fixation
22913133240,SMP,18,631.28,556.04,Fixation
22913137240,SMP,18,629.49,555.62,Fixation
22913141259,SMP,18,628.78,555.34,Fixation
22913145280,SMP,18,628.22,554.33,Fixation
22913149236,SMP,18,626.76,552.06,Fixation
22913153247,SMP,18,624.50,550.64,Fixation
22913157245,SMP,18,623.99,547.72,Fixation
22913161288,SMP,18,620.54,545.22,Fixation
22913165234,SMP,18,609.68,543.31,Fixation
22913169251,SMP,18,603.14,539.90,Fixation
22913173241,SMP,18,600.07,538.76,Fixation
22913177270,SMP,18,596.77,536.65,Fixation
22913181239,SMP,18,596.92,534.90,Fixation
22913185242,SMP,18,595.35,532.22,Fixation
22913189259,SMP,18,594.40,531.11,Fixation
22913193288,SMP,18,591.24,529.78,Fixation
22913197255,SMP,18,589.13,529.04,Fixation
22913201238,SMP,18,587.55,527.30,Fixation
22913205259,SMP,18,587.16,526.74,Fixation
22913209243,SMP,18,588.13,524.89,Fixation
22913213251,SMP,18,589.32,524.93,Fixation
22913217239,SMP,18,589.18,524.14,Fixation
22913221256,SMP,18,589.97,523.48,Fixation
22913225261,SMP,18,589.78,522.67,Fixation
22913229259,SMP,18,589.36,522.51,Fixation
22913233238,SMP,18,588.30,522.34,Fixation
22913237240,SMP,18,588.03,522.86,Fixation
22913241249,SMP,18,588.25,521.60,Fixation
22913245255,SMP,18,588.40,521.94,Fixation
22913249240,SMP,18,587.91,522.14,Fixation
22913253258,SMP,18,587.67,522.26,Fixation
22913257277,SMP,18,587.53,522.43,Fixation
22913261240,SMP,18,588.22,521.66,Fixation
22913265284,SMP,18,587.62,521.03,Fixation
22913269237,SMP,18,587.00,520.99,Fixation
22913273262,SMP,18,586.73,520.97,Fixation
22913277271,SMP,18,586.64,520.41,Fixation
22913281272,SMP,18,586.65,519.67,Fixation
22913285242,SMP,18,585.97,520.04,Fixation
22913289285,SMP,18,585.64,519.07,Fixation
22913293247,SMP,18,585.69,517.68,Fixation
22913297280,SMP,18,585.40,518.02,Fixation
22913301239,SMP,18,585.28,517.36,Fixation
22913305284,SMP,18,585.29,517.53,Fixation
22913309271,SMP,18,585.49,517.55,Fixation
22913313252,SMP,18,587.00,515.99,Fixation
22913317239,SMP,18,587.07,514.75,Fixation
22913321253,SMP,18,585.93,514.20,Fixation
22913325245,SMP,18,586.55,513.66,Fixation
22913329241,SMP,18,586.19,513.67,Fixation
22913333253,SMP,18,586.50,513.19,Fixation
22913337237,SMP,18,585.89,513.27,Fixation
22913341276,SMP,18,585.30,511.77,Fixation
22913345285,SMP,18,585.18,511.73,Fixation
22913349258,SMP,18,585.82,510.11,Fixation
22913353243,SMP,18,585.95,510.59,Fixation
22913357248,SMP,18,585.22,511.35,Fixation
22913361257,SMP,18,584.27,512.21,Fixation
22913365253,SMP,18,585.24,511.51,Fixation
22913369240,SMP,18,584.25,511.42,Fixation
22913373266,SMP,18,584.72,509.47,Fixation
22913377243,SMP,18,584.31,510.42,Fixation
22913381265,SMP,18,583.85,510.33,Fixation
22913385242,SMP,18,583.91,511.25,Fixation
22913389262,SMP,18,582.73,511.53,Fixation
22913393259,SMP,18,582.62,512.08,Fixation
22913397248,SMP,18,581.81,511.70,Fixation
22913401282,SMP,18,580.68,511.11,Fixation
22913405245,SMP,18,581.72,510.78,Fixation
22913409262,SMP,18,582.40,511.91,Fixation
22913413253,SMP,18,586.74,511.54,Fixation
22913417262,SMP,18,591.25,513.53,Fixation
22913421240,SMP,18,594.30,515.03,Fixation
22913425261,SMP,18,592.74,516.77,Fixation
22913429255,SMP,18,595.45,520.30,Fixation
22913433271,SMP,18,594.84,520.08,Fixation
22913437242,SMP,18,595.90,523.47,Fixation
22913441243,SMP,18,597.94,524.20,Fixation
22913445259,SMP,18,600.24,525.95,Fixation
22913449243,SMP,18,601.11,528.34,Fixation
22913453242,SMP,18,601.18,528.41,Fixation
22913457275,SMP,18,602.37,528.92,Fixation
22913461242,SMP,18,601.28,529.75,Fixation
22913465267,SMP,18,601.48,530.60,Fixation
22913469243,SMP,18,602.47,532.58,Fixation
22913473246,SMP,18,602.96,531.17,Fixation
22913477244,SMP,18,604.43,532.92,Fixation
22913481269,SMP,18,605.37,531.00,Fixation
22913485282,SMP,18,606.19,532.13,Fixation
22913489240,SMP,18,607.31,533.42,Fixation
22913493250,SMP,18,608.66,534.94,Fixation
22913497274,SMP,18,608.87,535.93,Fixation
22913501278,SMP,18,608.08,534.73,Fixation
22913505244,SMP,18,609.35,536.15,Fixation
22913509250,SMP,18,610.18,536.33,Fixation
22913513247,SMP,18,610.04,535.50,Fixation
22913517244,SMP,18,609.39,536.39,Fixation
22913521247,SMP,18,609.67,536.39,Fixation
22913525247,SMP,18,610.86,537.70,Fixation
22913529264,SMP,18,610.42,538.92,Fixation
22913533285,SMP,18,610.63,539.44,Fixation
22913537256,SMP,18,609.33,540.27,Fixation
22913541242,SMP,18,609.44,541.27,Fixation
22913545158,SMP,18,610.04,544.68,Fixation
22913549258,SMP,18,609.16,543.50,Fixation
22913553246,SMP,18,608.54,544.79,Fixation
22913557250,SMP,18,607.85,545.67,Fixation
22913561159,SMP,18,608.33,547.85,Fixation
22913565280,SMP,18,608.04,548.66,Fixation
22913569263,SMP,18,607.76,549.03,Fixation
22913573239,SMP,18,608.08,549.52,Fixation
22913577188,SMP,18,607.74,549.68,Fixation
22913581263,SMP,18,608.71,549.17,Fixation
22913585252,SMP,18,609.10,549.29,Fixation
22913589244,SMP,18,609.36,548.40,Fixation
22913593154,SMP,18,610.25,550.19,Fixation
22913597256,SMP,18,609.90,549.93,Fixation
22913601254,SMP,18,610.24,549.86,Fixation
22913605269,SMP,18,610.81,548.63,Fixation
22913609241,SMP,18,610.44,549.16,Fixation
22913613280,SMP,18,610.66,549.87,Fixation
22913617255,SMP,18,610.09,549.78,Fixation
22913621242,SMP,18,610.34,549.67,Fixation
22913625150,SMP,18,609.97,550.20,Fixation
22913629266,SMP,18,609.58,550.50,Fixation
22913633267,SMP,18,609.46,551.08,Fixation
22913637266,SMP,18,609.31,550.16,Fixation
22913641243,SMP,18,609.35,550.73,Fixation
22913645257,SMP,18,609.99,550.45,Fixation
22913649246,SMP,18,609.88,549.93,Fixation
22913653249,SMP,18,611.02,549.21,Fixation
22913657249,SMP,18,610.86,550.23,Fixation
22913661285,SMP,18,610.83,552.08,Fixation
22913665288,SMP,18,610.97,551.08,Fixation
22913669273,SMP,18,611.47,550.84,Fixation
22913673270,SMP,18,612.51,551.21,Fixation
22913677241,SMP,18,613.74,550.03,Fixation
22913681280,SMP,18,615.18,549.37,Fixation
22913685282,SMP,18,617.48,550.24,Fixation
22913689270,SMP,18,617.68,549.53,Fixation
22913693243,SMP,18,619.63,551.13,Fixation
22913697252,SMP,18,620.37,553.10,Fixation
22913701244,SMP,18,622.88,553.08,Fixation
22913705267,SMP,18,624.42,551.70,Fixation
22913709240,SMP,18,625.33,552.27,Fixation
22913713256,SMP,18,626.54,552.67,Fixation
22913717265,SMP,18,627.10,552.17,Fixation
22913721266,SMP,18,627.46,553.05,Fixation
22913725243,SMP,18,627.34,553.52,Fixation
22913729246,SMP,18,626.57,553.17,Fixation
22913733244,SMP,18,627.06,554.91,Fixation
22913737192,SMP,18,626.59,554.70,Fixation
22913741279,SMP,18,625.16,552.73,Fixation
22913745242,SMP,18,623.10,551.26,Fixation
22913749249,SMP,18,620.05,551.39,Fixation
22913753189,SMP,18,619.06,549.55,Fixation
22913757256,SMP,18,617.26,549.07,Fixation
22913761244,SMP,18,613.98,547.75,Fixation
22913765246,SMP,18,612.24,546.53,Fixation
22913769153,SMP,18,608.99,545.56,Fixation
22913773245,SMP,18,607.93,543.81,Fixation
22913777245,SMP,18,605.08,541.08,Fixation
22913781258,SMP,18,603.30,539.02,Fixation
22913785260,SMP,18,601.97,539.12,Fixation
22913789269,SMP,18,600.81,539.01,Fixation
22913793245,SMP,18,599.29,537.94,Fixation
22913797248,SMP,18,598.30,537.53,Fixation
22913801275,SMP,18,597.64,537.95,Fixation
22913805268,SMP,18,597.42,537.28,Fixation
22913809263,SMP,18,597.20,536.88,Fixation
22913813254,SMP,18,597.57,537.00,Fixation
22913817269,SMP,18,598.18,536.56,Fixation
22913821264,SMP,18,598.96,536.85,Fixation
22913825267,SMP,18,600.28,536.22,Fixation
22913829241,SMP,18,601.42,536.13,Fixation
22913833250,SMP,18,603.41,536.37,Fixation
22913837253,SMP,18,605.52,537.67,Fixation
22913841263,SMP,18,606.47,538.54,Fixation
22913845242,SMP,18,608.86,539.22,Fixation
22913849159,SMP,18,609.93,540.26,Fixation
22913853245,SMP,18,612.11,544.21,Fixation
22913857266,SMP,18,613.51,544.25,Fixation
22913861245,SMP,18,614.88,545.39,Fixation
22913865161,SMP,18,616.84,548.27,Fixation
22913869120,SMP,18,618.02,550.72,Fixation
22913873159,SMP,18,619.04,551.82,Fixation
22913877133,SMP,18,620.34,552.74,Fixation
22913881118,SMP,18,621.56,553.67,Fixation
22913885124,SMP,18,622.68,553.98,Fixation
22913889164,SMP,18,623.29,554.79,Fixation
22913893130,SMP,18,623.45,555.04,Fixation
22913897120,SMP,18,623.39,554.16,Fixation
22913901134,SMP,18,623.05,554.31,Fixation
22913905161,SMP,18,622.46,554.28,Fixation
22913909134,SMP,18,621.37,552.89,Fixation
22913913118,SMP,18,620.68,552.02,Fixation
22913917145,SMP,18,619.40,551.23,Fixation
22913921133,SMP,18,618.23,549.86,Fixation
22913925122,SMP,18,617.48,549.52,Fixation
22913929148,SMP,18,615.88,548.74,Fixation
22913933139,SMP,18,615.69,547.35,Fixation
22913937118,SMP,18,615.61,546.43,Fixation
22913941137,SMP,18,614.95,545.76,Fixation
22913945120,SMP,18,614.70,544.82,Fixation
22913949147,SMP,18,614.72,544.01,Fixation
22913953143,SMP,18,614.37,544.05,Fixation
22913957129,SMP,18,614.52,543.16,Fixation
22913961150,SMP,18,613.84,543.48,Fixation
22913965138,SMP,18,612.44,543.09,Fixation
22913969130,SMP,18,611.97,542.70,Fixation
22913973142,SMP,18,612.64,542.14,Fixation
22913977149,SMP,18,611.18,541.40,Fixation
22913981123,SMP,18,611.35,540.10,Fixation
22913985125,SMP,18,610.96,539.32,Fixation
22913989123,SMP,18,610.86,537.25,Fixation
22913993150,SMP,18,610.04,537.06,Fixation
22913997131,SMP,18,609.57,535.49,Fixation
22914001130,SMP,18,608.23,534.54,Fixation
22914005157,SMP,18,608.05,533.72,Fixation
22914009134,SMP,18,608.18,534.06,Fixation
22914013131,SMP,18,608.00,532.83,Fixation
22914017132,SMP,18,606.66,532.03,Fixation
22914021122,SMP,18,605.82,533.64,Fixation
22914025152,SMP,18,604.88,533.74,Fixation
22914029123,SMP,18,603.80,533.85,Fixation
22914033125,SMP,18,603.05,533.72,Fixation
22914037127,SMP,18,602.43,534.62,Fixation
22914041122,SMP,18,600.89,535.50,Fixation
22914045163,SMP,18,600.76,534.56,Fixation
22914049145,SMP,18,600.76,535.25,Fixation
22914053136,SMP,18,600.59,535.31,Fixation
22914057124,SMP,18,600.65,536.65,Fixation
22914061151,SMP,18,601.11,536.25,Fixation
22914065135,SMP,18,601.54,535.45,Fixation
22914069123,SMP,18,601.22,534.40,Fixation
22914073120,SMP,18,602.70,534.58,Fixation
22914077134,SMP,18,603.27,535.58,Fixation
22914081124,SMP,18,603.63,536.72,Fixation
22914085149,SMP,18,605.04,536.91,Fixation
22914089120,SMP,18,605.70,539.54,Fixation
22914093124,SMP,18,606.27,540.12,Fixation
22914097167,SMP,18,606.21,542.12,Fixation
22914101124,SMP,18,606.99,541.96,Fixation
22914105121,SMP,18,607.64,542.08,Fixation
22914109143,SMP,18,608.18,542.31,Fixation
22914113155,SMP,18,609.52,543.02,Fixation
22914117138,SMP,18,609.91,541.46,Fixation
22914121120,SMP,18,609.70,542.60,Fixation
22914125124,SMP,18,610.49,542.00,Fixation
22914129134,SMP,18,610.63,541.09,Fixation
22914133153,SMP,18,610.53,540.90,Fixation
22914137121,SMP,18,610.54,540.86,Fixation
22914141136,SMP,18,611.41,539.06,Fixation
22914145157,SMP,18,610.57,539.14,Fixation
22914149140,SMP,18,610.28,538.05,Fixation
22914153119,SMP,18,610.60,539.01,Fixation
22914157134,SMP,18,610.09,540.60,Fixation
22914161127,SMP,18,608.81,541.26,Fixation
22914165137,SMP,18,608.19,540.54,Fixation
22914169122,SMP,18,607.53,541.84,Fixation
22914173138,SMP,18,607.65,541.32,Fixation
22914177138,SMP,18,607.60,541.39,Fixation
22914181140,SMP,18,607.70,541.23,Fixation
22914185122,SMP,18,607.03,541.10,Fixation
22914189126,SMP,18,606.77,540.61,Fixation
22914193140,SMP,18,606.84,541.14,Fixation
22914197144,SMP,18,606.41,540.18,Fixation
22914201122,SMP,18,607.04,538.82,Fixation
22914205130,SMP,18,607.89,538.43,Fixation
22914209132,SMP,18,608.34,538.93,Fixation
22914213146,SMP,18,608.95,538.92,Fixation
22914217147,SMP,18,608.68,537.91,Fixation
22914221141,SMP,18,608.48,537.34,Fixation
22914225152,SMP,18,608.48,536.68,Fixation
22914229142,SMP,18,608.47,536.12,Fixation
22914233154,SMP,18,608.71,536.28,Fixation
22914237139,SMP,18,608.72,534.71,Fixation
22914241132,SMP,18,608.21,534.14,Fixation
22914245152,SMP,18,607.49,533.22,Fixation
22914249150,SMP,18,607.15,532.88,Fixation
22914253165,SMP,18,607.27,531.40,Fixation
22914257133,SMP,18,606.30,530.93,Fixation
22914261144,SMP,18,604.94,529.64,Fixation
22914265122,SMP,18,604.49,529.38,Fixation
22914269155,SMP,18,603.91,529.06,Fixation
22914273162,SMP,18,603.38,529.85,Fixation
22914277135,SMP,18,604.46,527.68,Fixation
22914281123,SMP,18,602.75,527.91,Fixation
22914285132,SMP,18,603.23,527.63,Fixation
22914289137,SMP,18,602.41,527.50,Fixation
22914293129,SMP,18,602.06,527.36,Fixation
22914297123,SMP,18,602.21,526.51,Fixation
22914301128,SMP,18,602.47,525.04,Fixation
22914305143,SMP,18,602.36,525.95,Fixation
22914309133,SMP,18,602.92,525.51,Fixation
22914313122,SMP,18,602.53,525.56,Fixation
22914317126,SMP,18,601.53,525.51,Fixation
22914321129,SMP,18,600.54,526.45,Fixation
22914325157,SMP,18,601.02,526.79,Fixation
22914329123,SMP,18,601.10,527.25,Fixation
22914333127,SMP,18,601.49,527.11,Fixation
22914337154,SMP,18,600.96,527.03,Fixation
22914341141,SMP,18,599.87,527.37,Fixation
22914345124,SMP,18,599.35,527.88,Fixation
22914349159,SMP,18,599.58,526.78,Fixation
22914353140,SMP,18,599.54,526.80,Fixation
22914357161,SMP,18,599.38,525.56,Fixation
22914361134,SMP,18,600.01,525.19,Fixation
22914365133,SMP,18,599.69,523.81,Fixation
22914369148,SMP,18,598.89,522.12,Fixation
22914373137,SMP,18,598.16,521.03,Fixation
22914377152,SMP,18,598.13,521.63,Fixation
22914381129,SMP,18,598.52,520.45,Fixation
22914385163,SMP,18,598.11,521.21,Fixation
22914389126,SMP,18,598.49,520.59,Fixation
22914393153,SMP,18,598.59,520.58,Fixation
22914397134,SMP,18,600.61,520.05,Fixation
22914401140,SMP,18,600.40,522.38,Fixation
22914405124,SMP,18,599.82,520.60,Fixation
22914409158,SMP,18,598.91,521.13,Fixation
22914413153,SMP,18,599.93,520.89,Fixation
22914417150,SMP,18,599.41,521.26,Fixation
22914421134,SMP,18,598.83,520.61,Fixation
22914425123,SMP,18,598.18,520.96,Fixation
