## [BeGaze]
## Converted from:	\\Ivr-x-1134-0601\begazedatafromstimulipc\fw\data4Paul\ARU\EMIP3_2_1\ARU-P05-[fbc020e3-72c0-4603-ae37-7180360735d5]\ARU-P05-eye_data.idf
## Date:	27.07.2015 22:59:53
## Version:	BeGaze 3.5.101
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	8325
## Reversed:	none
## [Run]
## Subject:	ARU-P05
## Description:	Run5
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;54)
## Calibration Point 2:	Position(1824;270)
## Calibration Point 3:	Position(1440;1026)
## Calibration Point 4:	Position(96;810)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RMX0993602-1450//SMI_RED250mobile
## Operating System :	6.2.9200
## IView X Version:	4.2.0.0
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	, RIGHT, POR
##
Time,Type,Trial,R POR X [px],R POR Y [px],R Event Info
850740015,SMP,1,1009.0897,532.1454,Saccade
850744015,SMP,1,960.3392,536.4368,Saccade
850748015,SMP,1,962.7747,531.5534,Saccade
850752015,SMP,1,969.9097,524.6192,Saccade
850756014,SMP,1,973.3663,512.6325,Saccade
850760014,SMP,1,969.3304,510.5192,Saccade
850764014,SMP,1,963.0363,507.3153,Saccade
850768013,SMP,1,959.3699,500.9643,Saccade
850772013,SMP,1,957.4080,506.2727,Fixation
850776013,SMP,1,955.3786,507.5259,Fixation
850780012,SMP,1,956.5326,506.8451,Fixation
850784012,SMP,1,958.7460,509.4940,Fixation
850788011,SMP,1,958.4454,510.6546,Fixation
850792011,SMP,1,961.0755,508.9315,Fixation
850796011,SMP,1,961.9771,508.4297,Fixation
850800010,SMP,1,962.9471,507.7113,Fixation
850804010,SMP,1,965.0611,510.6374,Fixation
850808010,SMP,1,964.9917,509.1841,Fixation
850812009,SMP,1,968.5033,512.2999,Fixation
850816009,SMP,1,969.8766,513.5942,Fixation
850820009,SMP,1,970.6730,512.9490,Fixation
850824008,SMP,1,971.4633,513.4753,Fixation
850828008,SMP,1,971.9910,513.8289,Fixation
850832008,SMP,1,974.2021,515.6648,Fixation
850836007,SMP,1,974.2340,512.5601,Fixation
850840007,SMP,1,975.5181,511.1735,Fixation
850844007,SMP,1,975.2470,512.4673,Fixation
850848006,SMP,1,973.0792,513.3251,Fixation
850852006,SMP,1,973.3961,512.0858,Fixation
850856005,SMP,1,971.3747,509.6550,Fixation
850860005,SMP,1,970.6558,506.8885,Fixation
850864005,SMP,1,970.4738,506.9447,Fixation
850868004,SMP,1,969.3945,507.4990,Fixation
850872004,SMP,1,966.5762,504.7106,Fixation
850876004,SMP,1,964.3194,507.8151,Fixation
850880003,SMP,1,963.3598,505.1832,Fixation
850884003,SMP,1,962.8430,510.7800,Fixation
850888003,SMP,1,960.6722,509.2910,Fixation
850892002,SMP,1,958.5758,509.6062,Fixation
850896002,SMP,1,956.4912,512.8872,Fixation
850900002,SMP,1,953.5283,512.4663,Fixation
850904001,SMP,1,952.0303,511.5148,Fixation
850908001,SMP,1,950.1234,513.9004,Fixation
850912001,SMP,1,950.4675,510.1317,Fixation
850916000,SMP,1,950.9092,514.9223,Fixation
850920000,SMP,1,952.4915,511.8136,Fixation
850924000,SMP,1,952.4469,515.8737,Fixation
850927999,SMP,1,949.3432,513.3989,Fixation
850931999,SMP,1,948.2033,511.9452,Fixation
850935999,SMP,1,948.0756,514.5163,Fixation
850939998,SMP,1,949.9761,513.7034,Fixation
850943998,SMP,1,950.8382,512.5375,Fixation
850947998,SMP,1,954.0222,513.4221,Fixation
850951998,SMP,1,956.3948,514.7455,Fixation
850955998,SMP,1,957.8298,513.8494,Fixation
850959998,SMP,1,959.3647,515.1130,Fixation
850963998,SMP,1,959.9033,515.0650,Fixation
850967999,SMP,1,961.6521,511.6420,Fixation
850971999,SMP,1,962.3745,513.7885,Fixation
850975999,SMP,1,964.6849,512.1691,Fixation
850979999,SMP,1,967.7914,515.1495,Fixation
850983999,SMP,1,971.3034,537.7048,Fixation
850987999,SMP,1,973.0607,513.8893,Fixation
850991999,SMP,1,973.0845,513.3312,Fixation
850995999,SMP,1,974.0682,513.9532,Fixation
850999999,SMP,1,971.8299,511.0475,Fixation
851003999,SMP,1,973.7106,513.7344,Fixation
851007999,SMP,1,973.6394,518.6478,Fixation
851011999,SMP,1,972.3073,519.2047,Fixation
851015999,SMP,1,972.4967,517.8283,Fixation
851019999,SMP,1,972.4993,518.0807,Fixation
851023999,SMP,1,970.4549,516.0613,Fixation
851027999,SMP,1,968.9092,516.5609,Fixation
851032000,SMP,1,961.2951,517.5937,Fixation
851036000,SMP,1,946.7189,516.7951,Fixation
851040000,SMP,1,932.5143,518.2400,Fixation
851044000,SMP,1,932.2083,516.7594,Fixation
851048000,SMP,1,935.2298,516.1349,Fixation
851052000,SMP,1,939.0725,515.2969,Fixation
851056000,SMP,1,938.2509,513.6840,Fixation
851060000,SMP,1,937.7011,513.5147,Fixation
851064000,SMP,1,932.5503,514.4169,Fixation
851068000,SMP,1,934.0355,515.7527,Fixation
851072000,SMP,1,932.3319,515.3917,Fixation
851076000,SMP,1,934.0819,516.0973,Fixation
851080000,SMP,1,937.8604,519.4124,Fixation
851084000,SMP,1,940.5010,519.8380,Fixation
851088000,SMP,1,941.9806,522.1335,Fixation
851092001,SMP,1,944.3620,523.7256,Fixation
851096001,SMP,1,944.8562,522.5562,Fixation
851100001,SMP,1,943.9607,521.1112,Fixation
851104001,SMP,1,942.3236,521.1157,Fixation
851108001,SMP,1,940.6644,517.7264,Fixation
851112001,SMP,1,937.2968,514.9748,Fixation
851116000,SMP,1,939.3117,514.2399,Fixation
851119999,SMP,1,936.7713,511.5425,Fixation
851123998,SMP,1,933.8519,509.7033,Fixation
851127997,SMP,1,930.1138,506.0426,Fixation
851131996,SMP,1,929.5471,501.8678,Fixation
851135996,SMP,1,927.8780,499.6997,Fixation
851139995,SMP,1,926.8052,500.1993,Fixation
851143994,SMP,1,925.1474,499.6693,Fixation
851147993,SMP,1,923.0134,500.1839,Fixation
851151993,SMP,1,923.7223,501.3153,Fixation
851155992,SMP,1,924.0169,513.3927,Fixation
851159992,SMP,1,923.5406,504.6705,Fixation
851163991,SMP,1,924.2458,506.1956,Fixation
851167991,SMP,1,922.5829,507.2111,Fixation
851171991,SMP,1,921.4348,510.5717,Fixation
851175990,SMP,1,922.7343,511.0246,Fixation
851179990,SMP,1,922.5600,510.6615,Fixation
851183989,SMP,1,922.7329,512.8074,Fixation
851187989,SMP,1,923.5597,513.3667,Fixation
851191988,SMP,1,923.5845,525.4085,Fixation
851195988,SMP,1,923.8399,516.4852,Fixation
851199987,SMP,1,923.9308,515.1693,Fixation
851203987,SMP,1,923.6057,516.7307,Fixation
851207987,SMP,1,924.0590,518.5854,Fixation
851211986,SMP,1,925.0001,520.7932,Fixation
851215986,SMP,1,926.2585,523.2599,Fixation
851219985,SMP,1,926.7479,525.8052,Fixation
851223985,SMP,1,926.6856,530.2258,Fixation
851227984,SMP,1,926.8450,530.5657,Fixation
851231984,SMP,1,926.3290,531.4413,Fixation
851235983,SMP,1,927.4651,529.4082,Fixation
851239983,SMP,1,927.6310,530.7576,Fixation
851243982,SMP,1,927.6577,531.6330,Fixation
851247982,SMP,1,926.5956,530.4606,Fixation
851251982,SMP,1,926.0153,530.2414,Fixation
851255981,SMP,1,924.0276,528.2667,Fixation
851259981,SMP,1,922.9811,527.5457,Fixation
851263980,SMP,1,920.5743,526.2491,Fixation
851267980,SMP,1,921.5365,524.0367,Fixation
851271979,SMP,1,922.0694,522.7362,Fixation
851275979,SMP,1,921.9806,522.8855,Fixation
851279978,SMP,1,920.4724,522.3776,Fixation
851283978,SMP,1,919.4913,519.5252,Fixation
851287978,SMP,1,920.0026,518.6062,Fixation
851291977,SMP,1,921.2837,517.8972,Fixation
851295977,SMP,1,922.5359,515.4886,Fixation
851299976,SMP,1,923.3107,512.9829,Fixation
851303976,SMP,1,924.2098,513.3248,Fixation
851307975,SMP,1,925.7287,512.6438,Saccade
851311975,SMP,1,926.7221,514.9382,Saccade
851315974,SMP,1,934.9184,514.4517,Saccade
851319975,SMP,1,976.0234,506.3901,Saccade
851323975,SMP,1,990.6833,492.4632,Saccade
851327975,SMP,1,996.7620,475.8408,Saccade
851331975,SMP,1,995.6407,470.8738,Saccade
851335975,SMP,1,989.5714,471.7250,Fixation
851339976,SMP,1,985.3500,476.6298,Fixation
851343976,SMP,1,987.5529,496.6913,Fixation
851347976,SMP,1,981.3313,497.9269,Fixation
851351977,SMP,1,986.4519,491.4049,Fixation
851355977,SMP,1,991.7076,497.2037,Fixation
851359977,SMP,1,994.8638,492.5660,Fixation
851363978,SMP,1,989.6424,499.4081,Fixation
851367978,SMP,1,988.8483,500.3389,Fixation
851371978,SMP,1,989.8005,497.8369,Fixation
851375979,SMP,1,988.4689,497.7421,Fixation
851379979,SMP,1,987.3693,495.7338,Fixation
851383979,SMP,1,988.0292,497.8460,Fixation
851387980,SMP,1,989.8296,496.3572,Fixation
851391980,SMP,1,991.3553,497.2732,Fixation
851395980,SMP,1,990.8051,497.2341,Fixation
851399981,SMP,1,992.0369,495.8493,Fixation
851403981,SMP,1,993.4836,494.3129,Fixation
851407981,SMP,1,995.5382,490.2484,Fixation
851411982,SMP,1,996.9328,474.0840,Fixation
851415982,SMP,1,997.3242,490.4036,Fixation
851419982,SMP,1,997.4131,489.9567,Fixation
851423983,SMP,1,999.1785,492.4334,Fixation
851427983,SMP,1,998.2868,491.1751,Fixation
851431983,SMP,1,999.8289,487.3198,Fixation
851435984,SMP,1,1002.1926,486.3998,Fixation
851439984,SMP,1,1001.4974,483.6024,Fixation
851443984,SMP,1,1004.3064,488.4164,Fixation
851447985,SMP,1,1001.4243,490.6041,Fixation
851451985,SMP,1,999.8279,488.5777,Fixation
851455985,SMP,1,999.7038,490.4825,Fixation
851459986,SMP,1,997.5797,492.3463,Fixation
851463986,SMP,1,997.0500,492.6977,Fixation
851467986,SMP,1,997.9423,493.8289,Fixation
851471987,SMP,1,998.1361,494.8446,Fixation
851475987,SMP,1,998.9866,495.4936,Fixation
851479987,SMP,1,998.4314,480.9630,Fixation
851483988,SMP,1,998.1619,481.7699,Fixation
851487988,SMP,1,995.9243,488.2204,Fixation
851491988,SMP,1,998.6359,485.3436,Fixation
851495989,SMP,1,997.6315,489.1689,Fixation
851499989,SMP,1,999.4154,485.8282,Fixation
851503989,SMP,1,998.0498,484.5285,Fixation
851507990,SMP,1,997.3697,483.2800,Fixation
851511990,SMP,1,996.4374,483.7853,Fixation
851515990,SMP,1,993.4533,480.1998,Fixation
851519991,SMP,1,992.0213,480.5542,Fixation
851523989,SMP,1,990.7500,475.0684,Fixation
851527988,SMP,1,989.1469,481.8179,Fixation
851531986,SMP,1,990.7740,480.2621,Fixation
851535985,SMP,1,989.5749,481.5852,Fixation
851539983,SMP,1,988.1500,486.2547,Fixation
851543982,SMP,1,988.0204,488.7721,Fixation
851547980,SMP,1,989.6334,491.3595,Fixation
851551978,SMP,1,990.2291,493.9740,Fixation
851555976,SMP,1,991.4033,497.2552,Fixation
851559975,SMP,1,994.2738,497.3306,Fixation
851563973,SMP,1,996.9910,499.3181,Fixation
851567971,SMP,1,999.1907,499.4043,Fixation
851571969,SMP,1,1000.7933,502.2733,Fixation
851575967,SMP,1,999.7381,503.7210,Fixation
851579966,SMP,1,999.7847,505.3955,Fixation
851583964,SMP,1,1002.8883,505.3776,Fixation
851587962,SMP,1,1002.5334,504.9702,Fixation
851591960,SMP,1,1003.1306,504.8008,Fixation
851595958,SMP,1,1004.0152,503.8185,Fixation
851599957,SMP,1,1004.3586,502.0974,Fixation
851603955,SMP,1,1001.8844,496.1483,Fixation
851607953,SMP,1,1000.3039,496.0988,Fixation
851611951,SMP,1,1000.4513,500.3427,Fixation
851615949,SMP,1,998.1084,497.9812,Fixation
851619948,SMP,1,997.7982,498.1266,Fixation
851623946,SMP,1,998.1606,495.9361,Fixation
851627944,SMP,1,997.3505,495.1486,Fixation
851631942,SMP,1,998.8569,493.7647,Fixation
851635940,SMP,1,997.9174,494.5192,Fixation
851639938,SMP,1,999.0296,489.9137,Fixation
851643937,SMP,1,1000.8269,491.3516,Fixation
851647935,SMP,1,1008.8994,488.6823,Fixation
851651933,SMP,1,1019.6224,489.9634,Fixation
851655931,SMP,1,1018.2563,488.0277,Fixation
851659929,SMP,1,1014.7179,486.7321,Fixation
851663928,SMP,1,1017.4216,481.8575,Fixation
851667926,SMP,1,1018.7488,483.0881,Fixation
851671924,SMP,1,1018.7985,482.9198,Fixation
851675922,SMP,1,1021.4036,483.2710,Fixation
851679920,SMP,1,1020.0923,481.9628,Fixation
851683919,SMP,1,1020.5595,482.0905,Fixation
851687917,SMP,1,1020.9806,481.3597,Fixation
851691915,SMP,1,1020.1472,484.4249,Fixation
851695913,SMP,1,1017.8563,485.3276,Fixation
851699911,SMP,1,1017.8782,483.2848,Fixation
851703910,SMP,1,1021.6168,486.6369,Fixation
851707908,SMP,1,1022.0049,486.9166,Fixation
851711906,SMP,1,1025.1111,487.8453,Fixation
851715904,SMP,1,1028.0854,488.6560,Fixation
851719902,SMP,1,1025.7846,488.1237,Fixation
851723901,SMP,1,1030.3706,490.0728,Fixation
851727900,SMP,1,1032.9943,492.0830,Fixation
851731899,SMP,1,1035.7513,493.8246,Fixation
851735898,SMP,1,1034.9755,495.0069,Fixation
851739898,SMP,1,1037.2157,497.1028,Fixation
851743897,SMP,1,1036.8811,500.6039,Fixation
851747898,SMP,1,1037.5816,502.0129,Fixation
851751900,SMP,1,1036.3606,506.4500,Fixation
851755901,SMP,1,1035.4877,510.8618,Fixation
851759902,SMP,1,1033.8711,513.0151,Fixation
851763904,SMP,1,1033.9149,514.6360,Fixation
851767905,SMP,1,1034.5292,515.7036,Fixation
851771906,SMP,1,1033.7004,516.8224,Fixation
851775908,SMP,1,1031.7173,516.9689,Fixation
851779909,SMP,1,1030.1398,516.4607,Fixation
851783910,SMP,1,1027.5806,515.2825,Fixation
851787911,SMP,1,1024.7694,512.7125,Fixation
851791913,SMP,1,1021.8902,509.5757,Fixation
851795914,SMP,1,1019.1342,489.8306,Fixation
851799915,SMP,1,1015.9521,479.9653,Fixation
851803917,SMP,1,1016.7719,483.0822,Fixation
851807918,SMP,1,1016.2159,484.7418,Fixation
851811919,SMP,1,1013.1131,485.8218,Fixation
851815921,SMP,1,1012.0142,472.4812,Fixation
851819922,SMP,1,1011.3605,485.0710,Fixation
851823923,SMP,1,1012.6255,481.5381,Fixation
851827925,SMP,1,1013.6903,478.2562,Fixation
851831926,SMP,1,1015.3402,480.4187,Fixation
851835927,SMP,1,1015.0280,480.0107,Fixation
851839929,SMP,1,1016.8008,480.6070,Fixation
851843930,SMP,1,1017.0807,482.8022,Saccade
851847931,SMP,1,1017.6461,478.6650,Saccade
851851933,SMP,1,1027.3462,493.1738,Saccade
851855934,SMP,1,1092.7032,508.0929,Saccade
851859935,SMP,1,1163.2835,513.3445,Saccade
851863936,SMP,1,1211.5524,505.9372,Saccade
851867938,SMP,1,1221.9156,517.7261,Saccade
851871939,SMP,1,1213.2953,516.8501,Saccade
851875940,SMP,1,1210.9368,522.9443,Saccade
851879942,SMP,1,1204.4011,526.5867,Saccade
851883943,SMP,1,1195.3540,528.2410,Saccade
851887944,SMP,1,1196.7229,527.8850,Fixation
851891946,SMP,1,1197.7106,531.9595,Fixation
851895947,SMP,1,1198.6202,534.0258,Fixation
851899948,SMP,1,1198.7033,532.6534,Fixation
851903950,SMP,1,1199.9977,531.6297,Fixation
851907951,SMP,1,1197.8631,531.7739,Fixation
851911952,SMP,1,1195.8406,531.2292,Fixation
851915954,SMP,1,1193.7019,531.9824,Fixation
851919955,SMP,1,1193.3134,530.2334,Fixation
851923956,SMP,1,1192.7583,528.8415,Fixation
851927957,SMP,1,1194.6892,532.8546,Fixation
851931960,SMP,1,1194.7451,532.0918,Fixation
851935962,SMP,1,1193.2913,535.2434,Fixation
851939964,SMP,1,1192.2257,534.9250,Fixation
851943966,SMP,1,1192.2312,538.1132,Fixation
851947966,SMP,1,1193.7628,540.6634,Fixation
851951967,SMP,1,1194.9228,542.2893,Fixation
851955967,SMP,1,1196.6045,544.4688,Fixation
851959968,SMP,1,1199.8074,547.2608,Fixation
851963968,SMP,1,1198.1225,547.9961,Fixation
851967968,SMP,1,1198.1526,548.8919,Fixation
851971969,SMP,1,1204.0798,549.3236,Fixation
851975969,SMP,1,1200.2980,549.7839,Fixation
851979970,SMP,1,1202.8926,550.0349,Fixation
851983970,SMP,1,1200.7938,549.3833,Fixation
851987970,SMP,1,1203.4143,548.4298,Fixation
851991971,SMP,1,1201.6818,547.5476,Fixation
851995971,SMP,1,1201.1503,545.2024,Fixation
851999972,SMP,1,1202.3330,544.8235,Fixation
852003972,SMP,1,1201.0684,543.4221,Fixation
852007973,SMP,1,1200.7002,540.0820,Fixation
852011973,SMP,1,1199.7990,541.5923,Fixation
852015973,SMP,1,1197.9970,539.2994,Fixation
852019974,SMP,1,1198.5708,538.0256,Fixation
852023974,SMP,1,1197.7061,536.4403,Fixation
852027975,SMP,1,1198.0929,535.5515,Fixation
852031975,SMP,1,1198.0495,535.6024,Fixation
852035975,SMP,1,1199.1826,533.6745,Fixation
852039976,SMP,1,1198.8024,532.8143,Fixation
852043976,SMP,1,1199.2611,534.2061,Fixation
852047977,SMP,1,1197.4035,534.7607,Fixation
852051977,SMP,1,1197.6206,537.5177,Fixation
852055977,SMP,1,1196.4563,537.3972,Fixation
852059978,SMP,1,1196.5033,540.0076,Fixation
852063978,SMP,1,1193.9023,544.1077,Fixation
852067979,SMP,1,1192.4422,549.2122,Fixation
852071979,SMP,1,1191.0036,551.7341,Fixation
852075980,SMP,1,1192.7101,552.1173,Fixation
852079980,SMP,1,1191.8142,556.9953,Fixation
852083980,SMP,1,1191.9829,558.1750,Fixation
852087981,SMP,1,1192.2852,562.3639,Fixation
852091981,SMP,1,1195.1643,565.8790,Fixation
852095982,SMP,1,1196.6147,568.8386,Fixation
852099982,SMP,1,1195.8770,574.1983,Blink
852103982,SMP,1,1197.3032,576.4126,Blink
852107983,SMP,1,1168.5841,567.8452,Blink
852111983,SMP,1,0.0000,0.0000,Blink
852115984,SMP,1,0.0000,0.0000,Blink
852119984,SMP,1,0.0000,0.0000,Blink
852123985,SMP,1,0.0000,0.0000,Blink
852127985,SMP,1,0.0000,0.0000,Blink
852131985,SMP,1,0.0000,0.0000,Blink
852135987,SMP,1,0.0000,0.0000,Blink
852139989,SMP,1,0.0000,0.0000,Blink
852143991,SMP,1,0.0000,0.0000,Blink
852147990,SMP,1,0.0000,0.0000,Blink
852151989,SMP,1,0.0000,0.0000,Blink
852155987,SMP,1,0.0000,0.0000,Blink
852159986,SMP,1,0.0000,0.0000,Blink
852163985,SMP,1,0.0000,0.0000,Blink
852167984,SMP,1,0.0000,0.0000,Blink
852171983,SMP,1,0.0000,0.0000,Blink
852175982,SMP,1,0.0000,0.0000,Blink
852179981,SMP,1,0.0000,0.0000,Blink
852183980,SMP,1,0.0000,0.0000,Blink
852187978,SMP,1,0.0000,0.0000,Blink
852191977,SMP,1,0.0000,0.0000,Blink
852195976,SMP,1,0.0000,0.0000,Blink
852199975,SMP,1,0.0000,0.0000,Blink
852203974,SMP,1,0.0000,0.0000,Blink
852207973,SMP,1,1224.9112,858.9711,Blink
852211972,SMP,1,0.0000,0.0000,Blink
852215970,SMP,1,1286.4340,689.7645,Blink
852219969,SMP,1,1273.5273,596.3226,Blink
852223968,SMP,1,1233.8316,578.5070,Blink
852227967,SMP,1,0.0000,0.0000,Blink
852231966,SMP,1,1189.8389,518.1403,Blink
852235965,SMP,1,1225.6089,589.2785,Blink
852239964,SMP,1,1195.1312,529.7634,Blink
852243962,SMP,1,1190.9347,522.2661,Blink
852247961,SMP,1,1184.8443,495.5032,Blink
852251960,SMP,1,1183.6931,515.0848,Blink
852255959,SMP,1,1182.4271,500.9769,Saccade
852259958,SMP,1,1184.1818,504.4133,Saccade
852263957,SMP,1,1185.7955,527.0407,Saccade
852267956,SMP,1,1179.5973,542.9625,Saccade
852271954,SMP,1,1175.7244,552.3496,Saccade
852275953,SMP,1,1175.4291,546.0408,Saccade
852279952,SMP,1,1172.3863,551.7606,Saccade
852283951,SMP,1,1173.2798,566.6940,Saccade
852287950,SMP,1,1173.8476,570.7039,Saccade
852291949,SMP,1,1172.1428,572.4228,Saccade
852295948,SMP,1,1170.3932,578.2611,Saccade
852299946,SMP,1,1170.4246,580.5022,Saccade
852303945,SMP,1,1168.1109,582.5937,Saccade
852307944,SMP,1,1167.3537,587.6925,Saccade
852311943,SMP,1,1165.6394,593.3675,Saccade
852315942,SMP,1,1167.0995,594.3076,Fixation
852319941,SMP,1,1165.5514,598.7756,Fixation
852323940,SMP,1,1167.6563,598.9036,Fixation
852327939,SMP,1,1166.9046,598.5518,Fixation
852331937,SMP,1,1166.9962,591.9996,Fixation
852335936,SMP,1,1167.0954,584.2975,Fixation
852339934,SMP,1,1168.6696,575.2959,Fixation
852343931,SMP,1,1168.1091,575.4420,Fixation
852347929,SMP,1,1168.7531,564.2611,Fixation
852351927,SMP,1,1166.5376,562.9919,Fixation
852355926,SMP,1,1167.0019,582.5899,Fixation
852359924,SMP,1,1167.1830,588.0692,Fixation
852363922,SMP,1,1166.9934,580.1426,Fixation
852367921,SMP,1,1165.6817,577.6066,Fixation
852371919,SMP,1,1165.0836,567.7334,Fixation
852375917,SMP,1,1164.4692,556.7357,Fixation
852379915,SMP,1,1166.2839,553.8619,Fixation
852383914,SMP,1,1166.2214,555.2982,Fixation
852387912,SMP,1,1165.3022,552.9195,Fixation
852391910,SMP,1,1166.9379,550.0885,Fixation
852395908,SMP,1,1168.1076,552.6854,Fixation
852399907,SMP,1,1169.4291,546.0102,Fixation
852403905,SMP,1,1170.7619,543.9450,Fixation
852407903,SMP,1,1170.2629,540.1563,Fixation
852411901,SMP,1,1170.0684,536.3738,Fixation
852415900,SMP,1,1171.7741,536.0410,Fixation
852419898,SMP,1,1171.1706,533.7149,Saccade
852423896,SMP,1,1171.6236,533.0559,Saccade
852427895,SMP,1,1156.1329,531.7480,Saccade
852431893,SMP,1,1091.1197,531.4480,Saccade
852435891,SMP,1,1036.1251,531.0516,Saccade
852439889,SMP,1,1005.9404,536.3726,Saccade
852443888,SMP,1,1004.7550,549.2269,Saccade
852447886,SMP,1,1006.0397,559.6210,Saccade
852451884,SMP,1,1004.7407,570.6126,Saccade
852455882,SMP,1,1004.6938,574.6624,Fixation
852459881,SMP,1,1009.6734,558.7816,Fixation
852463879,SMP,1,1007.1913,561.1059,Fixation
852467877,SMP,1,1007.6930,564.6728,Fixation
852471875,SMP,1,1007.2963,550.3589,Fixation
852475874,SMP,1,1007.2435,552.4824,Fixation
852479872,SMP,1,1006.6569,562.8031,Fixation
852483870,SMP,1,1009.7179,550.7014,Fixation
852487869,SMP,1,1010.3713,544.4920,Fixation
852491867,SMP,1,1011.1353,545.2961,Fixation
852495865,SMP,1,1011.7606,546.4340,Fixation
852499863,SMP,1,1012.2039,541.7659,Fixation
852503862,SMP,1,1010.6095,542.4542,Fixation
852507860,SMP,1,1011.4093,539.8412,Fixation
852511858,SMP,1,1010.5029,538.0653,Fixation
852515856,SMP,1,1010.3173,538.9709,Fixation
852519855,SMP,1,1009.6674,538.8748,Fixation
852523853,SMP,1,1008.6172,539.0339,Fixation
852527851,SMP,1,1007.6675,541.0530,Fixation
852531850,SMP,1,1008.5133,543.2706,Fixation
852535848,SMP,1,1008.5496,544.3395,Fixation
852539846,SMP,1,1008.3130,545.5182,Fixation
852543845,SMP,1,1008.3492,549.4269,Fixation
852547845,SMP,1,1009.5448,552.8980,Fixation
852551846,SMP,1,1009.8983,557.8661,Fixation
852555846,SMP,1,1010.1710,568.2800,Fixation
852559846,SMP,1,1009.9510,571.4358,Fixation
852563847,SMP,1,1008.8986,579.8545,Fixation
852567847,SMP,1,1007.9657,584.7662,Fixation
852571848,SMP,1,1009.4178,592.6701,Fixation
852575848,SMP,1,1006.4877,592.6868,Fixation
852579849,SMP,1,1005.1319,591.6047,Fixation
852583849,SMP,1,1004.3781,590.2150,Fixation
852587850,SMP,1,1004.6787,590.0452,Fixation
852591850,SMP,1,1003.0662,588.9685,Fixation
852595851,SMP,1,1002.0708,583.7585,Fixation
852599851,SMP,1,1001.4893,578.8270,Fixation
852603851,SMP,1,1002.3091,563.4954,Fixation
852607852,SMP,1,1001.6947,547.5693,Fixation
852611852,SMP,1,1004.8477,552.9069,Fixation
852615853,SMP,1,1005.2443,548.7775,Fixation
852619853,SMP,1,1007.7807,546.2017,Fixation
852623854,SMP,1,1006.9431,541.9000,Fixation
852627854,SMP,1,1008.8952,555.2615,Fixation
852631855,SMP,1,1008.8109,560.9379,Fixation
852635855,SMP,1,1010.8139,547.8360,Fixation
852639856,SMP,1,1010.0886,561.1829,Fixation
852643856,SMP,1,1008.4793,561.3751,Saccade
852647856,SMP,1,1008.9813,555.0760,Saccade
852651857,SMP,1,1009.6799,573.6512,Saccade
852655857,SMP,1,1009.9238,573.3893,Saccade
852659858,SMP,1,1003.1006,575.4366,Saccade
852663858,SMP,1,996.2883,575.1113,Saccade
852667859,SMP,1,967.2372,573.1638,Saccade
852671859,SMP,1,914.9624,571.7595,Saccade
852675860,SMP,1,905.2859,570.8070,Saccade
852679860,SMP,1,924.6980,556.7428,Saccade
852683860,SMP,1,933.3184,550.3206,Saccade
852687861,SMP,1,940.8497,557.8329,Saccade
852691861,SMP,1,940.9194,559.3824,Saccade
852695862,SMP,1,940.0812,540.0551,Saccade
852699862,SMP,1,934.3759,536.4539,Saccade
852703863,SMP,1,933.3503,533.3573,Saccade
852707863,SMP,1,926.4187,534.3435,Saccade
852711864,SMP,1,927.1480,517.3009,Saccade
852715864,SMP,1,929.1115,525.3713,Fixation
852719865,SMP,1,933.2304,530.5457,Fixation
852723865,SMP,1,932.9647,544.5110,Fixation
852727865,SMP,1,933.6419,547.7860,Fixation
852731866,SMP,1,933.3280,539.6967,Fixation
852735866,SMP,1,932.9631,537.5042,Fixation
852739867,SMP,1,927.4266,547.7920,Fixation
852743867,SMP,1,923.6157,539.4502,Fixation
852747867,SMP,1,918.5286,538.6427,Fixation
852751867,SMP,1,918.6559,529.1829,Fixation
852755867,SMP,1,918.9751,534.7689,Fixation
852759867,SMP,1,920.0028,532.4427,Fixation
852763867,SMP,1,919.6618,554.1386,Fixation
852767867,SMP,1,920.5698,551.7371,Fixation
852771866,SMP,1,918.2815,555.2826,Fixation
852775866,SMP,1,915.5817,554.8372,Fixation
852779866,SMP,1,915.5328,560.2564,Fixation
852783866,SMP,1,917.3871,552.4184,Fixation
852787866,SMP,1,917.5948,545.1161,Fixation
852791866,SMP,1,917.4750,546.2245,Fixation
852795866,SMP,1,918.6982,546.6101,Fixation
852799865,SMP,1,917.5162,544.5470,Fixation
852803865,SMP,1,916.3400,554.0210,Fixation
852807865,SMP,1,912.8331,534.4812,Fixation
852811865,SMP,1,911.2470,535.5419,Fixation
852815865,SMP,1,911.7986,528.1876,Fixation
852819865,SMP,1,912.4471,512.9549,Fixation
852823865,SMP,1,912.6267,523.1180,Fixation
852827865,SMP,1,912.4673,519.5685,Fixation
852831864,SMP,1,911.8270,517.3590,Fixation
852835864,SMP,1,912.0187,520.0439,Fixation
852839864,SMP,1,911.8943,505.3684,Fixation
